Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,OriginState,Dest,DestState,CRSDepTime,DepTime,DepDelay,DepDel15,TaxiOut,CRSArrTime,ArrTime,ArrDelay,ArrDel15,TaxiIn,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MinutesRecovered,Delayed15
2025,1,2,4,2025-01-02,B6,654,DCA,VA,BOS,MA,1045,1028.0,-17.0,0.0,32.0,1218,1210.0,-8.0,0.0,5.0,93.0,102.0,65.0,399.0,0.0,,0.0,,,,,,-9.0,0
2025,1,2,4,2025-01-02,B6,1333,DCA,VA,PBI,FL,912,906.0,-6.0,0.0,15.0,1152,1145.0,-7.0,0.0,8.0,160.0,159.0,136.0,857.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,B6,1347,DCA,VA,SJU,PR,800,756.0,-4.0,0.0,14.0,1240,1230.0,-10.0,0.0,3.0,220.0,214.0,197.0,1554.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,B6,1379,DCA,VA,FLL,FL,700,654.0,-6.0,0.0,14.0,942,931.0,-11.0,0.0,4.0,162.0,157.0,139.0,899.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,B6,1554,DCA,VA,BOS,MA,600,553.0,-7.0,0.0,10.0,731,707.0,-24.0,0.0,5.0,91.0,74.0,59.0,399.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,B6,1733,DCA,VA,PBI,FL,1759,1845.0,46.0,1.0,10.0,2038,2110.0,32.0,1.0,3.0,159.0,145.0,132.0,857.0,0.0,,0.0,5.0,0.0,0.0,0.0,27.0,14.0,1
2025,1,2,4,2025-01-02,B6,1779,DCA,VA,FLL,FL,2059,2122.0,23.0,1.0,11.0,2337,2351.0,14.0,0.0,4.0,158.0,149.0,134.0,899.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,B6,1854,DCA,VA,BOS,MA,745,736.0,-9.0,0.0,14.0,916,855.0,-21.0,0.0,5.0,91.0,79.0,60.0,399.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,B6,1979,DCA,VA,FLL,FL,1700,1738.0,38.0,1.0,21.0,1944,2024.0,40.0,1.0,6.0,164.0,166.0,139.0,899.0,0.0,,0.0,14.0,0.0,2.0,0.0,24.0,-2.0,1
2025,1,2,4,2025-01-02,B6,2023,DCA,VA,MCO,FL,1400,1406.0,6.0,0.0,14.0,1632,1630.0,-2.0,0.0,10.0,152.0,144.0,120.0,759.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,B6,2354,DCA,VA,BOS,MA,1655,1708.0,13.0,0.0,15.0,1829,1839.0,10.0,0.0,7.0,94.0,91.0,69.0,399.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,B6,2423,DCA,VA,MCO,FL,1000,959.0,-1.0,0.0,19.0,1233,1242.0,9.0,0.0,19.0,153.0,163.0,125.0,759.0,0.0,,0.0,,,,,,-10.0,0
2025,1,2,4,2025-01-02,B6,2454,DCA,VA,BOS,MA,1144,1135.0,-9.0,0.0,15.0,1314,1302.0,-12.0,0.0,6.0,90.0,87.0,66.0,399.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,B6,2523,DCA,VA,MCO,FL,1854,1921.0,27.0,1.0,16.0,2125,2137.0,12.0,0.0,9.0,151.0,136.0,111.0,759.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,DL,330,DCA,VA,ATL,GA,605,551.0,-14.0,0.0,8.0,810,734.0,-36.0,0.0,5.0,125.0,103.0,90.0,547.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,DL,360,DCA,VA,ATL,GA,1525,1518.0,-7.0,0.0,9.0,1728,1704.0,-24.0,0.0,5.0,123.0,106.0,92.0,547.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,DL,380,DCA,VA,ATL,GA,1226,1217.0,-9.0,0.0,12.0,1426,1400.0,-26.0,0.0,5.0,120.0,103.0,86.0,547.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,DL,392,DCA,VA,LAX,CA,1710,1738.0,28.0,1.0,20.0,2000,2058.0,58.0,1.0,37.0,350.0,380.0,323.0,2311.0,0.0,,0.0,17.0,0.0,30.0,0.0,11.0,-30.0,1
2025,1,2,4,2025-01-02,DL,410,DCA,VA,ATL,GA,720,711.0,-9.0,0.0,11.0,927,916.0,-11.0,0.0,25.0,127.0,125.0,89.0,547.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,DL,455,DCA,VA,ATL,GA,820,809.0,-11.0,0.0,10.0,1025,954.0,-31.0,0.0,5.0,125.0,105.0,90.0,547.0,0.0,,0.0,,,,,,20.0,0
2025,1,2,4,2025-01-02,DL,1454,DCA,VA,DTW,MI,1742,1757.0,15.0,1.0,10.0,1925,1933.0,8.0,0.0,14.0,103.0,96.0,72.0,405.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,DL,1493,DCA,VA,MSP,MN,810,757.0,-13.0,0.0,12.0,1005,949.0,-16.0,0.0,24.0,175.0,172.0,136.0,931.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,DL,2869,DCA,VA,DTW,MI,600,609.0,9.0,0.0,10.0,743,745.0,2.0,0.0,13.0,103.0,96.0,73.0,405.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,DL,2958,DCA,VA,MSP,MN,1137,1124.0,-13.0,0.0,14.0,1329,1259.0,-30.0,0.0,4.0,172.0,155.0,137.0,931.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,DL,2963,DCA,VA,MSP,MN,1907,1847.0,-20.0,0.0,25.0,2059,2039.0,-20.0,0.0,7.0,172.0,172.0,140.0,931.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,DL,2983,DCA,VA,MSP,MN,1500,1447.0,-13.0,0.0,10.0,1655,1617.0,-38.0,0.0,4.0,175.0,150.0,136.0,931.0,0.0,,0.0,,,,,,25.0,0
2025,1,2,4,2025-01-02,DL,563,DCA,VA,ATL,GA,1745,1733.0,-12.0,0.0,21.0,1951,1929.0,-22.0,0.0,7.0,126.0,116.0,88.0,547.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,DL,737,DCA,VA,ATL,GA,1405,1406.0,1.0,0.0,11.0,1609,1552.0,-17.0,0.0,6.0,124.0,106.0,89.0,547.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,DL,820,DCA,VA,SLC,UT,1710,1707.0,-3.0,0.0,19.0,2015,2005.0,-10.0,0.0,8.0,305.0,298.0,271.0,1851.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,DL,832,DCA,VA,ATL,GA,1955,1949.0,-6.0,0.0,17.0,2200,2153.0,-7.0,0.0,20.0,125.0,124.0,87.0,547.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,DL,1558,DCA,VA,DTW,MI,1000,950.0,-10.0,0.0,8.0,1145,1118.0,-27.0,0.0,10.0,105.0,88.0,70.0,405.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,DL,926,DCA,VA,ATL,GA,1000,1027.0,27.0,1.0,20.0,1205,1218.0,13.0,0.0,7.0,125.0,111.0,84.0,547.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,DL,950,DCA,VA,ATL,GA,1850,1851.0,1.0,0.0,18.0,2058,2043.0,-15.0,0.0,6.0,128.0,112.0,88.0,547.0,0.0,,0.0,,,,,,16.0,0
2025,1,2,4,2025-01-02,DL,1003,DCA,VA,MCO,FL,800,749.0,-11.0,0.0,9.0,1030,1022.0,-8.0,0.0,15.0,150.0,153.0,129.0,759.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,DL,1193,DCA,VA,MSP,MN,600,550.0,-10.0,0.0,12.0,755,723.0,-32.0,0.0,4.0,175.0,153.0,137.0,931.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,DL,2476,DCA,VA,DTW,MI,1231,1226.0,-5.0,0.0,9.0,1417,1348.0,-29.0,0.0,3.0,106.0,82.0,70.0,405.0,0.0,,0.0,,,,,,24.0,0
2025,1,2,4,2025-01-02,DL,2576,DCA,VA,MIA,FL,1450,1440.0,-10.0,0.0,11.0,1739,1723.0,-16.0,0.0,8.0,169.0,163.0,144.0,919.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,F9,689,DCA,VA,DEN,CO,1800,1753.0,-7.0,0.0,16.0,2019,2002.0,-17.0,0.0,12.0,259.0,249.0,221.0,1476.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,F9,687,DCA,VA,DEN,CO,1301,1252.0,-9.0,0.0,12.0,1520,1502.0,-18.0,0.0,16.0,259.0,250.0,222.0,1476.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,F9,685,DCA,VA,DEN,CO,700,654.0,-6.0,0.0,10.0,920,857.0,-23.0,0.0,14.0,260.0,243.0,219.0,1476.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,MQ,3627,DCA,VA,LIT,AR,1700,1656.0,-4.0,0.0,10.0,1853,1834.0,-19.0,0.0,8.0,173.0,158.0,140.0,888.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,MQ,3784,DCA,VA,EYW,FL,1227,1229.0,2.0,0.0,15.0,1527,1522.0,-5.0,0.0,3.0,180.0,173.0,155.0,1023.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,MQ,3822,DCA,VA,JAX,FL,1130,1129.0,-1.0,0.0,14.0,1341,1332.0,-9.0,0.0,4.0,131.0,123.0,105.0,634.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,MQ,4027,DCA,VA,ILM,NC,816,817.0,1.0,0.0,38.0,958,1003.0,5.0,0.0,6.0,102.0,106.0,62.0,319.0,0.0,,0.0,,,,,,-4.0,0
2025,1,2,4,2025-01-02,MQ,4042,DCA,VA,CMH,OH,2200,2157.0,-3.0,0.0,16.0,2331,2321.0,-10.0,0.0,7.0,91.0,84.0,61.0,323.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5038,DCA,VA,GSP,SC,1715,1703.0,-12.0,0.0,17.0,1854,1832.0,-22.0,0.0,3.0,99.0,89.0,69.0,396.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OH,5039,DCA,VA,GRR,MI,1334,1329.0,-5.0,0.0,15.0,1526,1513.0,-13.0,0.0,3.0,112.0,104.0,86.0,524.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,OH,5041,DCA,VA,HSV,AL,819,942.0,83.0,1.0,21.0,937,1048.0,71.0,1.0,7.0,138.0,126.0,98.0,613.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.0,12.0,1
2025,1,2,4,2025-01-02,OH,5049,DCA,VA,MHT,NH,1015,1007.0,-8.0,0.0,23.0,1207,1151.0,-16.0,0.0,4.0,112.0,104.0,77.0,406.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,OH,5056,DCA,VA,PWM,ME,1000,1004.0,4.0,0.0,39.0,1153,1154.0,1.0,0.0,2.0,113.0,110.0,69.0,482.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,OH,5065,DCA,VA,TYS,TN,1703,1713.0,10.0,0.0,24.0,1849,1902.0,13.0,0.0,10.0,106.0,109.0,75.0,437.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,OH,5067,DCA,VA,PVD,RI,1222,1221.0,-1.0,0.0,16.0,1348,1335.0,-13.0,0.0,3.0,86.0,74.0,55.0,356.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,OH,5068,DCA,VA,BNA,TN,1730,1719.0,-11.0,0.0,22.0,1834,1835.0,1.0,0.0,6.0,124.0,136.0,108.0,562.0,0.0,,0.0,,,,,,-12.0,0
2025,1,2,4,2025-01-02,OH,5073,DCA,VA,PNS,FL,835,835.0,0.0,0.0,37.0,1031,1029.0,-2.0,0.0,3.0,176.0,174.0,134.0,816.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,OH,5077,DCA,VA,GRR,MI,2200,2149.0,-11.0,0.0,11.0,2359,2330.0,-29.0,0.0,5.0,119.0,101.0,85.0,524.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,OH,5080,DCA,VA,AVL,NC,1247,1239.0,-8.0,0.0,20.0,1421,1409.0,-12.0,0.0,3.0,94.0,90.0,67.0,384.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,OH,5081,DCA,VA,CAE,SC,1730,1733.0,3.0,0.0,22.0,1909,1911.0,2.0,0.0,4.0,99.0,98.0,72.0,408.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,OH,5084,DCA,VA,DTW,MI,1500,1449.0,-11.0,0.0,16.0,1650,1630.0,-20.0,0.0,10.0,110.0,101.0,75.0,405.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,OH,5133,DCA,VA,CLT,NC,1529,1519.0,-10.0,0.0,17.0,1710,1646.0,-24.0,0.0,4.0,101.0,87.0,66.0,331.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,OH,5138,DCA,VA,BUF,NY,1517,1511.0,-6.0,0.0,15.0,1638,1622.0,-16.0,0.0,2.0,81.0,71.0,54.0,296.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OH,5158,DCA,VA,ALB,NY,1240,1237.0,-3.0,0.0,13.0,1405,1347.0,-18.0,0.0,3.0,85.0,70.0,54.0,318.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,OH,5162,DCA,VA,ATL,GA,2000,1955.0,-5.0,0.0,20.0,2211,2151.0,-20.0,0.0,6.0,131.0,116.0,90.0,547.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,OH,5182,DCA,VA,CHS,SC,839,836.0,-3.0,0.0,39.0,1049,1050.0,1.0,0.0,9.0,130.0,134.0,86.0,444.0,0.0,,0.0,,,,,,-4.0,0
2025,1,2,4,2025-01-02,OH,5185,DCA,VA,ORF,VA,2042,2048.0,6.0,0.0,18.0,2138,2140.0,2.0,0.0,2.0,56.0,52.0,32.0,142.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,OH,5186,DCA,VA,BHM,AL,840,833.0,-7.0,0.0,32.0,1014,1002.0,-12.0,0.0,4.0,154.0,149.0,113.0,653.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,OH,5188,DCA,VA,ALB,NY,2207,2202.0,-5.0,0.0,32.0,2334,2336.0,2.0,0.0,1.0,87.0,94.0,61.0,318.0,0.0,,0.0,,,,,,-7.0,0
2025,1,2,4,2025-01-02,OH,5200,DCA,VA,MSY,LA,1300,1253.0,-7.0,0.0,16.0,1509,1452.0,-17.0,0.0,5.0,189.0,179.0,158.0,969.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OH,5209,DCA,VA,ROC,NY,1527,1519.0,-8.0,0.0,34.0,1650,1658.0,8.0,0.0,7.0,83.0,99.0,58.0,296.0,0.0,,0.0,,,,,,-16.0,0
2025,1,2,4,2025-01-02,OH,5213,DCA,VA,BUF,NY,1030,1022.0,-8.0,0.0,34.0,1158,1152.0,-6.0,0.0,2.0,88.0,90.0,54.0,296.0,0.0,,0.0,,,,,,-2.0,0
2025,1,2,4,2025-01-02,OH,5217,DCA,VA,RDU,NC,823,814.0,-9.0,0.0,56.0,949,1003.0,14.0,0.0,4.0,86.0,109.0,49.0,227.0,0.0,,0.0,,,,,,-23.0,0
2025,1,2,4,2025-01-02,OH,5226,DCA,VA,CLE,OH,1659,1716.0,17.0,1.0,35.0,1827,1853.0,26.0,1.0,6.0,88.0,97.0,56.0,310.0,0.0,,0.0,2.0,0.0,9.0,0.0,15.0,-9.0,1
2025,1,2,4,2025-01-02,OH,5236,DCA,VA,HPN,NY,1645,1714.0,29.0,1.0,21.0,1807,1830.0,23.0,1.0,4.0,82.0,76.0,51.0,234.0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,6.0,1
2025,1,2,4,2025-01-02,OH,5243,DCA,VA,BUF,NY,2216,2207.0,-9.0,0.0,20.0,2346,2333.0,-13.0,0.0,9.0,90.0,86.0,57.0,296.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,OH,5254,DCA,VA,HPN,NY,1319,1320.0,1.0,0.0,13.0,1440,1426.0,-14.0,0.0,3.0,81.0,66.0,50.0,234.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,OH,5260,DCA,VA,SAV,GA,825,815.0,-10.0,0.0,29.0,1041,1021.0,-20.0,0.0,3.0,136.0,126.0,94.0,519.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OH,5267,DCA,VA,GSP,SC,819,808.0,-11.0,0.0,31.0,959,953.0,-6.0,0.0,2.0,100.0,105.0,72.0,396.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,OH,5278,DCA,VA,PNS,FL,1346,1337.0,-9.0,0.0,19.0,1526,1518.0,-8.0,0.0,3.0,160.0,161.0,139.0,816.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,OH,5279,DCA,VA,MYR,SC,820,811.0,-9.0,0.0,9.0,1003,932.0,-31.0,0.0,2.0,103.0,81.0,70.0,372.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,OH,5282,DCA,VA,HPN,NY,938,927.0,-11.0,0.0,18.0,1059,1038.0,-21.0,0.0,3.0,81.0,71.0,50.0,234.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OH,5283,DCA,VA,MHT,NH,2214,2238.0,24.0,1.0,18.0,2355,5.0,10.0,0.0,3.0,101.0,87.0,66.0,406.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,OH,5284,DCA,VA,PHL,PA,630,622.0,-8.0,0.0,22.0,737,723.0,-14.0,0.0,6.0,67.0,61.0,33.0,119.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,OH,5286,DCA,VA,ILM,NC,1720,1715.0,-5.0,0.0,17.0,1848,1832.0,-16.0,0.0,2.0,88.0,77.0,58.0,319.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,OH,5287,DCA,VA,SYR,NY,2220,2207.0,-13.0,0.0,24.0,2347,2340.0,-7.0,0.0,12.0,87.0,93.0,57.0,298.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,OH,5289,DCA,VA,HPN,NY,1845,2012.0,87.0,1.0,24.0,2003,2130.0,87.0,1.0,4.0,78.0,78.0,50.0,234.0,0.0,,0.0,87.0,0.0,0.0,0.0,0.0,0.0,1
2025,1,2,4,2025-01-02,OH,5295,DCA,VA,BHM,AL,1355,1351.0,-4.0,0.0,16.0,1509,1502.0,-7.0,0.0,3.0,134.0,131.0,112.0,653.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,OH,5305,DCA,VA,CAK,OH,1955,1948.0,-7.0,0.0,23.0,2120,2106.0,-14.0,0.0,4.0,85.0,78.0,51.0,274.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5307,DCA,VA,MEM,TN,1443,1455.0,12.0,0.0,25.0,1620,1633.0,13.0,0.0,5.0,157.0,158.0,128.0,762.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,OH,5308,DCA,VA,MHT,NH,1510,1500.0,-10.0,0.0,21.0,1650,1629.0,-21.0,0.0,4.0,100.0,89.0,64.0,406.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,OH,5325,DCA,VA,BTV,VT,959,949.0,-10.0,0.0,15.0,1145,1113.0,-32.0,0.0,3.0,106.0,84.0,66.0,437.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,OH,5334,DCA,VA,CVG,KY,1010,1019.0,9.0,0.0,39.0,1211,1221.0,10.0,0.0,10.0,121.0,122.0,73.0,411.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,OH,5336,DCA,VA,DTW,MI,735,723.0,-12.0,0.0,23.0,921,906.0,-15.0,0.0,8.0,106.0,103.0,72.0,405.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,OH,5340,DCA,VA,ORF,VA,812,804.0,-8.0,0.0,38.0,922,916.0,-6.0,0.0,3.0,70.0,72.0,31.0,142.0,0.0,,0.0,,,,,,-2.0,0
2025,1,2,4,2025-01-02,OH,5354,DCA,VA,GSO,NC,1745,1741.0,-4.0,0.0,35.0,1901,1908.0,7.0,0.0,9.0,76.0,87.0,43.0,248.0,0.0,,0.0,,,,,,-11.0,0
2025,1,2,4,2025-01-02,OH,5357,DCA,VA,SAV,GA,1705,1659.0,-6.0,0.0,12.0,1907,1928.0,21.0,1.0,50.0,122.0,149.0,87.0,519.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,-27.0,1
2025,1,2,4,2025-01-02,OH,5368,DCA,VA,HSV,AL,1653,1643.0,-10.0,0.0,13.0,1803,1739.0,-24.0,0.0,5.0,130.0,116.0,98.0,613.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,OH,5376,DCA,VA,ATL,GA,735,728.0,-7.0,0.0,17.0,937,931.0,-6.0,0.0,12.0,122.0,123.0,94.0,547.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,OH,5384,DCA,VA,SAV,GA,1945,1942.0,-3.0,0.0,31.0,2148,2153.0,5.0,0.0,6.0,123.0,131.0,94.0,519.0,0.0,,0.0,,,,,,-8.0,0
2025,1,2,4,2025-01-02,OH,5388,DCA,VA,DSM,IA,1000,948.0,-12.0,0.0,27.0,1148,1153.0,5.0,0.0,6.0,168.0,185.0,152.0,897.0,0.0,,0.0,,,,,,-17.0,0
2025,1,2,4,2025-01-02,OH,5399,DCA,VA,BTV,VT,1213,1217.0,4.0,0.0,14.0,1351,1342.0,-9.0,0.0,2.0,98.0,85.0,69.0,437.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,OH,5404,DCA,VA,MSP,MN,2200,2156.0,-4.0,0.0,20.0,2358,2337.0,-21.0,0.0,5.0,178.0,161.0,136.0,931.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,OH,5407,DCA,VA,SYR,NY,1535,1524.0,-11.0,0.0,19.0,1655,1650.0,-5.0,0.0,13.0,80.0,86.0,54.0,298.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,OH,5410,DCA,VA,CID,IA,1009,1004.0,-5.0,0.0,25.0,1155,1146.0,-9.0,0.0,8.0,166.0,162.0,129.0,801.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,OH,5413,DCA,VA,CLE,OH,729,729.0,0.0,0.0,20.0,857,852.0,-5.0,0.0,6.0,88.0,83.0,57.0,310.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,OH,5422,DCA,VA,PWM,ME,2212,2200.0,-12.0,0.0,32.0,2355,2343.0,-12.0,0.0,4.0,103.0,103.0,67.0,482.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,OH,5446,DCA,VA,DTW,MI,2208,2156.0,-12.0,0.0,23.0,2356,2336.0,-20.0,0.0,8.0,108.0,100.0,69.0,405.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,OH,5462,DCA,VA,VPS,FL,816,820.0,4.0,0.0,30.0,1005,1009.0,4.0,0.0,4.0,169.0,169.0,135.0,789.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,OH,5469,DCA,VA,PWM,ME,1207,1156.0,-11.0,0.0,20.0,1344,1328.0,-16.0,0.0,3.0,97.0,92.0,69.0,482.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,OH,5473,DCA,VA,DAY,OH,2200,2245.0,45.0,1.0,16.0,2344,14.0,30.0,1.0,6.0,104.0,89.0,67.0,391.0,0.0,,0.0,30.0,0.0,0.0,0.0,0.0,15.0,1
2025,1,2,4,2025-01-02,OH,5484,DCA,VA,TYS,TN,1954,1944.0,-10.0,0.0,19.0,2142,2131.0,-11.0,0.0,7.0,108.0,107.0,81.0,437.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,OH,5508,DCA,VA,BDL,CT,959,953.0,-6.0,0.0,15.0,1127,1101.0,-26.0,0.0,3.0,88.0,68.0,50.0,313.0,0.0,,0.0,,,,,,20.0,0
2025,1,2,4,2025-01-02,OH,5521,DCA,VA,JAX,FL,739,734.0,-5.0,0.0,21.0,951,946.0,-5.0,0.0,5.0,132.0,132.0,106.0,634.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,OH,5527,DCA,VA,ATL,GA,1432,1456.0,24.0,1.0,22.0,1632,1704.0,32.0,1.0,11.0,120.0,128.0,95.0,547.0,0.0,,0.0,7.0,0.0,8.0,0.0,17.0,-8.0,1
2025,1,2,4,2025-01-02,OH,5532,DCA,VA,MYR,SC,1730,1717.0,-13.0,0.0,13.0,1908,1855.0,-13.0,0.0,16.0,98.0,98.0,69.0,372.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,OH,5544,DCA,VA,PNS,FL,1954,1947.0,-7.0,0.0,21.0,2139,2125.0,-14.0,0.0,4.0,165.0,158.0,133.0,816.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5545,DCA,VA,DAY,OH,1248,1242.0,-6.0,0.0,13.0,1424,1409.0,-15.0,0.0,5.0,96.0,87.0,69.0,391.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,OH,5552,DCA,VA,PIT,PA,822,815.0,-7.0,0.0,18.0,940,918.0,-22.0,0.0,4.0,78.0,63.0,41.0,204.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,OH,5565,DCA,VA,ORF,VA,2201,2153.0,-8.0,0.0,13.0,2304,2247.0,-17.0,0.0,4.0,63.0,54.0,37.0,142.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,OH,5576,DCA,VA,GSP,SC,2006,1957.0,-9.0,0.0,28.0,2152,2136.0,-16.0,0.0,3.0,106.0,99.0,68.0,396.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5579,DCA,VA,MSN,WI,1135,1128.0,-7.0,0.0,17.0,1248,1234.0,-14.0,0.0,4.0,133.0,126.0,105.0,707.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5593,DCA,VA,MSP,MN,1334,1328.0,-6.0,0.0,23.0,1519,1515.0,-4.0,0.0,4.0,165.0,167.0,140.0,931.0,0.0,,0.0,,,,,,-2.0,0
